text4725;"""I couldn't be two faced, couldn't pretend nothing was happening, couldn't let things run their course."""
text4726;"""Both Catherine and Himitsu knew that."""
text4727;"""My lack of action would eventually drive both of them away."""
text4728;"""And while Katya couldn't be driven any further than she was now, the prospect of losing Himitsu genuinely scared me."""
text4729;"""Which meant I had to decide on something."""
text4730;"""I didn't want to think that I had to \""make a decision\"", because that would sound like a verdict."""
text4731;"""To top it off, I just didn't have the resolve to imagine that Catherine and I could be together again."""
text4732;"""Himitsu hadn't come..."""
text4733;"""Well, there wasn't anything surprising about that — even she had a line her self respect couldn't stand being crossed."""
text4734;"""Was yesterday's fight the last straw?"""
text4735;"""How long would this have gone on if Catherine never returned?"""
text4736;"""After eating a half-assed breakfast, I simply sat in the middle of the empty kitchen, aimlessly staring into the distance."""
text4737;"""This was quite a problem life had thrown at me."""
text4738;"""Come on life, what are you doing? Everything's been going fine!"""
text4739;"""I said to no one in particular, just to make sure I wasn't sitting in a vacuum."""
text4740;"""Vacuum blocks sounds, warmth, love… <w>Just like Katya's heart!"""
text4741;"""No, I needed to talk to her after all!"""
text4742;"""There was just one little thing to do first — find her… <w>And I had already tried that yesterday…"""
text4743;"""There was just one little thing to do first — find her…"""
text4744;"""It wasn't going to work."""
text4745;"""To look for a single girl, even an American, in multi-million person Tokyo, was a dumb idea."""
text4746;"""Not to mention, she probably didn't want to be found anyway."""
text4747;"""And we would probably see each other on Monday at school."""
text4748;"""But I couldn't sit still either. First I stood up and started pacing back and forth through the kitchen, then through the house, then walked out into the yard..."""
text4749;"""The feeling of powerlessness was weighing down, depressing me."""
text4750;"""I felt like a wild predator in a small, cramped cage. If only I could break free, I'd show them all!"""
text4751;"""These agonizing thoughts drove me further and further into the depths of dark frustration."""
text4752;"""The ringing of the telephone sounded somehow very simple and mundane."""
text4753;"""Recently I seemed to have learned to guess who was calling without even picking up."""
text4754;"""This time, too, it seemed like everything was fine."""
text4755;"""Hello."""
text4756;"""Hey Nick..."""
text4757;"""I hung up the phone."""
text4758;"""Anybody but him!"""
text4759;"""Mixed with and in contrast to my melancholy, his stupid cheerfulness would create a grim cocktail, leading to the suffering of innocent people."""
text4760;"""Still, I needed to decide what to do next: indulge in the aforementioned melancholy all the way until evening or try and do something."""
text4761;"""I didn't know where to look for Catherine, but deep inside I desperately wanted to leave the house for somewhere far away, where my depression wouldn't reach me."""
text4762;"""Go for a walk"""
text4763;"""Stay home"""
text4764;"""Right across from my house, on the other side of the street, was Himitsu's."""
text4765;"""Our district was strikingly eclectic, combining both the traditional Japanese style and European mini-manor houses like hers."""
text4766;"""Himitsu was half-Russian, but I didn't think she'd want to live in an <note=note23>izba</note>..."""
text4767;"""I would sometimes go to my grandparents' place when I was little, they had a typical Russian izba."""
text4768;"""Himitsu's grandparents, on the other hand, lived in a traditional Japanese <i>paper</i> house."""
text4769;"""A zero out of three on the scale of three piglets, I'd say."""
text4770;"""Niko-kun..."""
text4771;"""Apparently, I got lost in daydreaming."""
text4772;"""Hey, how are you doing?"""
text4773;"""Himitsu was walking back from the direction of the market with two large bags in her hands."""
text4774;"""Fine. You?"""
text4775;"""Me too."""
text4776;"""Going somewhere?"""
text4777;"""Just decided to take a walk. Why?"""
text4778;"""Nothing, just..."""
text4779;"""She kept to a minimal level of politeness. <w>Minimal for her."""
text4780;"""Listen..."""
text4781;"""I started merrily. <w>Somehow, even to myself that merriness was unexpected."""
text4782;"""I wanted to say, sorry about yesterday. I don't know what came over me."""
text4783;"""It's alright, I understand."""
text4784;"""Really, I'm serious! Don't think you did anything wrong, it's all about me."""
text4785;"""If a girl tells you it's not about you, it's definitely about you."""
text4786;"""And what if it's a guy?"""
text4787;"""What if it's me?"""
text4788;"""Then it's definitely stupid or worse…"""
text4789;"""Err, you know what, forget it! Weather's great today, let's take a walk!"""
text4790;"""You mean, right now...?"""
text4791;"""Himitsu slightly raised the bags, implying that she had things to do."""
text4792;"""Yeah, right now! Is it the weekend or not?"""
text4793;"""I don't know, Niko-kun... I still need to make lunch."""
text4794;"""You can't work all the time and never rest!"""
text4795;"""And really, not only did Himitsu regularly make food for me, she also saddled herself with all the chores of her own household after the divorce of her parents."""
text4796;"""So let's go!"""
text4797;"""I hopped to her and snatched the bags out of her hands with a quick motion."""
text4798;"""Niko-kun!"""
text4799;"""Himitsu protested, but her voice sounded reluctant, too timid, like when we were little."""
text4800;"""Fine!"""
text4801;"""She pouted and sternly marched off to her house."""
text4802;"""I was still thinking about Catherine but decided to take a breather."""
text4803;"""I could postpone dealing with her to Monday."""
text4804;"""Although I couldn't just cast it out of my mind, I needed to distract myself."""
text4805;"""Maybe Himitsu wasn't the best option for it for many reasons, but fate itself seemed to have brought us together this morning."""
text4806;"""I didn't believe in coincidences like that, but many things in life were hard to explain logically…"""
text4807;"""Here I am!"""
text4808;"""Himitsu's singsong voice came from the doorway. She quickly closed the door and ran up to me."""
text4809;"""A happy smile shone on her face."""
text4810;"""Well, let's go?"""
text4811;"""Yes! But where to?"""
text4812;"""Where do you want to go?"""
text4813;"""I hadn't actually thought about that..."""
text4814;"""Because I would've been fine just strolling through the streets if I were alone."""
text4815;"""I don't know. You choose!"""
text4816;"""She stared at me with a serious expression."""
text4817;"""Maybe in different circumstances, Himitsu would've simply said \""Anywhere with you!\"" <w>But not today. <w>Definitely not today."""
text4818;"""On the other hand, the emotional part of the situation didn't matter much — I would still have to be the one to make the decision."""
text4819;"""Fine, fine! Let's go to the amusement park. I think you've wanted to for a while."""
text4820;"""Have I? Well, maybe I have."""
text4821;"""If you don't want to..."""
text4822;"""Stop it, Niko-kun! Let's go!"""
text4823;"""She playfully took me by the arm and dragged me along."""
text4824;"""Hey, easy, girl!"""
text4825;"""..."""
text4826;"""My parents had told me stories about <note=note24VDNKh</note>, but for a while after my first visit to a Japanese amusement park I thought that was the reason they had left the Union."""
text4827;"""It was a real world of childhood, a collection of dreams recreated in reality. <w>These days I barely found any of that interesting."""
text4828;"""Himitsu, however, seemed to be really excited, just like a kid. <w>Excited about the candy floss, the roundabouts, even the haunted house..."""
text4829;"""Let's go!"""
text4830;"""She whined."""
text4831;"""You sure you're not afraid?"""
text4832;"""I'm not! I mean, I am, but there isn't really anything scary in there."""
text4833;"""I mostly didn't care, but the idea of haunted houses always seemed stupid to me."""
text4834;"""I didn't like horror movies either. <w>Real life could be much scarier."""
text4835;"""And my life right now wasn't far off from one of Hitchcock's films."""
text4836;"""So you want to get scared even though you know there's nothing to be afraid of?"""
text4837;"""Well, no, but..."""
text4838;"""Difficult questions weren't Himitsu's strong suit, after all."""
text4839;"""Let's just go! Niko-kun, you said it: today's the weekend! And you're out here grumbling!"""
text4840;"""People must simply want a shake up, an injection of adrenaline to distract themselves from the daily grind and feel a surge of emotion."""
text4841;"""That must've been why horror stuff like that didn't attract me: my life was virtually overflowing with emotion already."""
text4842;"""Alright, alright!"""
text4843;"""The haunted house was filled with all kinds of paper mache <note=note25>yokai</note>, werewolves, women with long necks, and other darkspawn from Japanese folklore."""
text4844;"""I wouldn't have been scared even if I knew why these things were supposed to be scary."""
text4845;"""For example, <note=note26>the drunkard raccoon</note> seemed pretty cute to me."""
text4846;"""We were moving forward pretty slowly, partly because it was dark in here."""
text4847;"""Himitsu tightly clasped my arm, and would squeeze it so hard at scarier moments that it hurt."""
text4848;"""Hey, when's the scary part supposed to start?"""
text4849;"""You're always like this!"""
text4850;"""What about me...? What matters is that you like it."""
text4851;"""Truth be told, I had already started to get really bored, when suddenly..."""
text4852;"""Something jumped at me out of the darkness!"""
text4853;"""I sprang back, dragging Himitsu along, and made a wild swing in the direction of the jumping something."""
text4854;"""The ghost cracked apart and sank to the floor with the distinctive sound of tearing cardboard."""
text4855;"""What... what... What the hell was that?!"""
text4856;"""<note=note27>A kijo</note>."""
text4857;"""Himitsu laughed."""
text4858;"""I knew you'd like it."""
text4859;"""Ki- what? Dammit!"""
text4860;"""..."""
text4861;"""After that, we started moving even slower, with me now constantly throwing glances left and right, unwilling to die from a heart attack at the tender age of 18."""
text4862;"""Didn't you say there was nothing to be afraid of?"""
text4863;"""There... isn't! I was just startled! It can happen to anyone."""
text4864;"""Yeah, sure."""
text4865;"""It can!"""
text4866;"""I responded rudely, my heart beating like crazy."""
text4867;"""Fine, what do you want me to say? Yeah, I got scared!"""
text4868;"""I'm glad."""
text4869;"""Glad about what? Are you a sadist now?"""
text4870;"""No, it's just..."""
text4871;"""She grew embarrassed and dropped her eyes as if she wasn't going to continue. <w>Still, she found the resolve:"""
text4872;"""I'm glad you managed to distract yourself."""
text4873;"""Distract myself from what?"""
text4874;"""I asked, uncomprehending. <w>But Himitsu's gaze, filled with anxiety and sadness, made me understand."""
text4875;"""You know, sorry for my behavior yesterday and all, but I'm fine. I don't need to distract myself from anything!"""
text4876;"""Even the buzzing yokai in the distance seemed to have grown silent for a moment, captivated by our conversation."""
text4877;"""Sorry, I didn't want to start it all over again..."""
text4878;"""No, of course, it's not about you. I mean, I said as much myself!"""
text4879;"""It's never about you, it can never even be about you, what am I even saying!"""
text4880;"""Niko-kun..."""
text4881;"""My head suddenly started to ache, thoughts about Catherine rushing over me with new strength, making the pain unbearable."""
text4882;"""Enough! Please, stop pretending we're still seven years old!"""
text4883;"""Was that it?"""
text4884;"""Was this really what it's all been about all the time?"""
text4885;"""Did Himitsu desperately resist growing up, thinking she could live her entire life acting like a child?"""
text4886;"""Children are afraid of pain, of sadness, of being scolded, of being shown their mistakes, they hate when their favorite toys are taken away."""
text4887;"""Children don't want to draw conclusions and learn, don't want to grow up."""
text4888;"""Himitsu, enough!"""
text4889;"""But..."""
text4890;"""She seemed to want to say something but stopped when she looked at me."""
text4891;"""Please, stop! Don't you understand you're only making it worse? Don't worry about me like this. I'm not a kid, I can make my own decisions!"""
text4892;"""Whatever they are..."""
text4893;"""Niko-kun, please, don't..."""
text4894;"""Her small shoulders trembled, and the ghosts fell silent."""
text4895;"""You can be with her... You can be with whoever you want... Just don't be... like this!"""
text4896;"""She was no longer crying, she was weeping, but I was too riled up to pay any attention."""
text4897;"""I blamed Himitsu, blamed probably for too much and undeservingly, but at that time I simply couldn't stop."""
text4898;"""It's cowardly to shift your problems to other people, and even more so to those who are close to you, but when you have no more strength left to cope with them yourself, sometimes there's just no other way."""
text4899;"""Or maybe I was just making excuses..."""
text4900;"""It's sickening enough already! And then there's you! You want to support me? Then stop prying into my soul all the time! I'll sort it out myself and tell you my decision."""
text4901;"""Himitsu let out one last sob and ran away, breaking cardboard yokais on her way."""
text4902;"""The door swung closed behind her, and I was left alone in this comical phony hell, while the real demons were eating at me from inside."""
text4903;"""Enough already!"""
text4904;"""In the last week, my life had turned into some shitty TV drama with a cheap plot!"""
text4905;"""Unfortunately, it wasn't actually a TV show and couldn't as easily be turned off."""
text4906;"""Were I to continue on the same course, it would only get worse from here."""
text4907;"""And in a couple years there would be nothing left, only pain and void, like after mom and dad's death…"""
text4908;"""I didn't want to lose anyone else close to me!"""
text4909;"""And it didn't matter what I really felt!"""
text4910;"""My feet carried me to the exit as if of their own accord..."""
text4911;"""After running out onto the street, I was momentarily blinded by the bright sunlight."""
text4912;"""The contrast with the gloom of the haunted house was too great."""
text4913;"""When my vision returned to me, I looked around and noticed Himitsu sitting on a nearby bench, calmly eating candyfloss."""
text4914;"""Nothing remained of the fact that just a minute ago she'd been sobbing violently."""
text4915;"""Besides maybe the reddish eyes..."""
text4916;"""Good day. May I make your acquaintance? My name is Nikolai."""
text4917;"""I said, approaching."""
text4918;"""It sounded stupid and out of place, but Himitsu loved jokes like this."""
text4919;"""At least she had before."""
text4920;"""No, you may not! I'm waiting for a friend."""
text4921;"""She smiled as if nothing happened."""
text4922;"""And what are you doing here?"""
text4923;"""I'm waiting for a friend too... She has red hair and often makes a funny face. Like this!"""
text4924;"""I puffed out my cheeks and popped my eyes out."""
text4925;"""Himitsu laughed."""
text4926;"""Come on, stop!"""
text4927;"""No, no, I'm telling you, that's exactly the face she makes!"""
text4928;"""Niko-kun, stop!"""
text4929;"""I sat down next to her, although not too close."""
text4930;"""Sorry... For today and in general. Let's just not talk about it anymore."""
text4931;"""I let out a sigh, getting ready for a long monologue."""
text4932;"""Alright."""
text4933;"""Himitsu gave a short answer, still focused on her candyfloss."""
text4934;"""I wanted to say that..."""
text4935;"""What?! That's it, that simple?"""
text4936;"""Of course! Why fight if we can not fight?"""
text4937;"""That's true, but... I just wanted to say I did the wrong thing. You don't deserve to be treated like this."""
text4938;"""I know."""
text4939;"""Suddenly she turned to me and said in a serious tone:"""
text4940;"""Niko-kun, enough. I understand — you didn't mean to and you won't do it again, right?"""
text4941;"""I felt a shiver run down my spine."""
text4942;"""Yeah, of course..."""
text4943;"""And if you do, I'll bite you!"""
text4944;"""Himitsu chomped through almost half the remaining floss in one go."""
text4945;"""Scary!"""
text4946;"""I laughed, while actually feeling a bit uneasy,"""
text4947;"""Now let's go! I still want to ride the bumper cars!"""
text4948;"""Bumper cars! Now you're talking!"""
text4949;"""..."""
text4950;"""Maybe there was nothing strange about the change in Himitsu's behavior — it might've just been a defense mechanism."""
text4951;"""To isolate herself from the problem, to ignore it, to pretend nothing had happened."""
text4952;"""Meanwhile, I couldn't escape the thoughts that came to me in the haunted house."""
text4953;"""But the shame of what I had done, the memories of a sobbing Himitsu, and my guilt weren't letting me process them properly. <w>Maybe I could do it later, when she would've calmed down a bit."""
text4954;"""And I couldn't even say for sure if Himitsu was vindictive."""
text4955;"""She never really resented me..."""
text4956;"""Or anyone at all, really!"""
text4957;"""A sweetheart, as my mother would probably say."""
text4958;"""..."""
text4959;"""Himitsu would often get sick when she was little and, as a consequence, only went into first grade when I was already in second."""
text4960;"""At that time I barely knew Japanese and attended school at the embassy."""
text4961;"""I liked socializing with fellow Russians, but at the same time I felt sorry for Himitsu — she really wanted to go to the same school as me."""
text4962;"""After my classes, I would read her the books from my homework."""
text4963;"""She listened carefully and never interrupted, even though she could read much better and faster than me."""
text4964;"""And then Himitsu went to the same middle school as me."""
text4965;"""My classmates would crack jokes at me about us being together and all that..."""
text4966;"""I probably wouldn't see anything wrong with that now, but at that age, the spirit of rebelliousness and contrarianism simmered in me, and I denied it as hard as I could."""
text4967;"""Which clearly upset Himitsu, but she mostly kept quiet."""
text4968;"""Surely she had an opinion of her own on the matter which was very different from mine."""
text4969;"""Time passed, our relationship slowly changed."""
text4970;"""I got used to Himitsu and, in the end, started to regard her like an inseparable part of my life, like a constant."""
text4971;"""But what did Himitsu herself think?"""
text4972;"""I probably never really cared..."""
text4973;"""..."""
text4974;"""The two of us were passing a booth where you could shoot a pneumatic rifle at targets to earn points."""
text4975;"""Enough points would earn you a prize."""
text4976;"""Let's try it!"""
text4977;"""Himitsu said with excitement."""
text4978;"""I don't really know how to shoot..."""
text4979;"""Come on! Just a couple times! Look, it's not very expensive!"""
text4980;"""Okay..."""
text4981;"""I took the rifle (it turned out to be lighter than I expected), tried it, rested the stock against my shoulder, and aimed."""
text4982;"""To get the maximum amount of points, I had to shoot the very center of the furthest target."""
text4983;"""It seemed like the rifle's sight was looking right at it, but things couldn't be that easy, could they...?"""
text4984;"""My finger trembled on the trigger. I couldn't make up my mind, endlessly shifting the barrel left and right, up and down."""
text4985;"""Niko-kun, shoot!"""
text4986;"""Wait, don't jinx it!"""
text4987;"""Come on! Fire!"""
text4988;"""I finally got tired of it. Hit or miss, what did it matter?"""
text4989;"""Bam!"""
text4990;"""In my mind, the sound of the shot was supposed to be far louder than it ended up being."""
text4991;"""Oooh! Striking marksmanship, young man!"""
text4992;"""The booth's owner exclaimed."""
text4993;"""What...? You mean I hit it?"""
text4994;"""Well, fortune favors fools!"""
text4995;"""You may choose any prize!"""
text4996;"""Any at all?"""
text4997;"""Of course!"""
text4998;"""I looked at Himitsu, and her eyes immediately lit up with joy."""
text4999;"""I want the elephant over there!"""
text5000;"""There really was a giant stuffed pink elephant on the far shelf. <w>It was at least a meter tall and just as wide."""
text5001;"""A pink elephant, really? It's bigger than you!"""
text5002;"""Hey!"""
text5003;"""Alright, alright!"""
text5004;"""Could you give us..."""
text5005;"""I addressed the owner."""
text5006;"""The pink elephant over there?"""
text5007;"""Of course!"""
text5008;"""He talked in a singsong voice and generally looked pretty amusing."""
text5009;"""Here!"""
text5010;"""It took Himitsu some effort, but she managed to brace the prize, almost disappearing behind the stuffed animal."""
text5011;"""Can you even see anything?"""
text5012;"""I can!"""
text5013;"""She said aggrievedly. It seemed like the voice was coming from the elephant itself."""
text5014;"""Oh my god, a talking elephant!"""
text5015;"""I theatrically exclaimed."""
text5016;"""You won it so you carry it!"""
text5017;"""Himitsu handed me the prize and strode forward with a sprightly step."""
text5018;"""Carrying the elephant was more convenient for me, sure, but it was still a sub-par experience."""
text5019;"""Truly, sometimes it's better to be club-handed!"""
text5020;"""..."""
text5021;"""After a weekend like that, you need to rest from all the resting!"""
text5022;"""She said cheerfully, stepping out from yet another attraction."""
text5023;"""Why do you think people hate Monday mornings?"""
text5024;"""Because it's the first day of the week!"""
text5025;"""Not everywhere."""
text5026;"""What do you mean?"""
text5027;"""Well, in some places weeks start on Sunday."""
text5028;"""That's nonsense, I don't believe it! Where?"""
text5029;"""...I don't remember"""
text5030;"""See, that means you made it up!"""
text5031;"""I didn't make anything up, I read it in a book!"""
text5032;"""A science fiction one?"""
text5033;"""Maybe, yeah, why does it matter?"""
text5034;"""It matters because it's not real! Maybe that was on another planet!"""
text5035;"""A different planet can't have a Sunday because it has a different rotation period."""
text5036;"""What does that have to do with days of the week?"""
text5037;"""Alright, I give up, you win."""
text5038;"""Ha, that's better!"""
text5039;"""A pleased smile appeared on Himitsu's face."""
text5040;"""Well, let's go home?"""
text5041;"""Let's go."""
text5042;"""When leaving the park, I noticed someone familiar in the crowd… <w>Or maybe it was just my imagination."""
text5043;"""Really, what would she be doing here alone?"""
text5044;"""Did something happen, Niko-kun?"""
text5045;"""Huh? No, nothing."""
text5046;"""You looked like you've just seen a ghost."""
text5047;"""You think one couldn't follow us from the haunted house?"""
text5048;"""I didn't want to remember what had happened there."""
text5049;"""That place is stupid, I told you!"""
text5050;"""I agree."""
text5051;"""For the last hour, Himitsu has been trying her hardest to pretend nothing had happened."""
text5052;"""She almost managed to convince me of it..."""
text5053;"""Let's use the subway, I'm tired."""
text5054;"""As you wish, milady!"""
text5055;"""Watching Himitsu drag the pink elephant home was quite amusing. <w>I stood there and observed until the door closed behind her."""
text5056;"""The rest of the day promised to be boring: Himitsu hadn't made lunch for her dad but definitely couldn't ignore dinner, so I was about to spend today's evening alone."""
text5057;"""But for some reason, I wasn't as upset by this fact as I could've been."""
text5058;"""After all, today wasn't all that bad!"""
text5059;"""I leisurely walked through my yard, whistling some catchy tune from an anime, opened the door, and found a piece of paper under it. <w>A note."""
text5060;"""All the worries and fears came rushing back in a single moment, and I froze in place, unable to move."""
text5061;"""It immediately felt like hundreds of eyes were watching me. Attentive, cold gazes from twilight that were piercing me down to the bone."""
text5062;"""But determination suddenly returned to me, and the silent observers disappeared as quickly as they came."""
text5063;"""I bent down and picked up the note. <w>It was in English."""
text5064;"""\""Nikolai. I thought you wanted to talk. But I guess you didn't really. I'll be waiting for you in the bar until 8 PM. C.\"""""
text5065;"""I cast a quick glance at the clock — it was a quarter to eight."""
text5066;"""The pleasant memories of the day spent with Himitsu melted away so quickly it was strange. I only had fifteen minutes, and getting to the bar would take at least twenty."""
text5067;"""That is, if I walked!"""
text5068;"""I rushed through the streets, nimbly dodging people and cars."""
text5069;"""I'd never been in bad shape, but now my lungs barely seemed to fill with enough air."""
text5070;"""My vision dimmed and I almost got myself run over a couple of times."""
text5071;"""Could it really be that simple?"""
text5072;"""So many times in the past year and a half I'd been telling myself that if Catherine were to return, I'd have the self respect not to come running at her first call like a little puppy."""
text5073;"""I didn't care in the slightest why exactly she came today, why she was waiting for me at the bar."""
text5074;"""The cruelest thing anyone can do to another human being is give them false hope."""
text5075;"""But at the same time, hope is intoxicating, it makes all thoughts of worry and common sense lose importance."""
text5076;"""Somewhere deep inside, I felt sorry for myself, disgusted by my own spinelessness and lack of character..."""
text5077;"""But that was nothing more than the introspection of a junkie between doses."""
text5078;"""Just yesterday he had been telling himself he'd be able to kick the habit, and today all he could think of was the drug."""
text5079;"""Just recently it seemed to me that it was all over, that I would be able to let go and forget..."""
text5080;"""But all I needed to slip again was the smallest thing — a tiny piece of paper folded in two."""
text5081;"""And a couple simple words."""
text5082;"""Again and again, I imagined Catherine say it:"""
text5083;"""<i>I don't particularly want to, but if you insist — we could as well talk...</i>"""
text5084;"""A favor, indifference, and at the same time — arrogance, superiority!"""
text5085;"""<note=note28>\""The less we show our love to a woman, the easier she is to win\""</note>, was it?"""
text5086;"""I guess it worked the other way around too!"""
text5087;"""..."""
text5088;"""Finally, I stood at the doors of the familiar bar, greedily gasping for air and trying to catch my breath."""
text5089;"""Why would she even choose this place?"""
text5090;"""I definitely couldn't show up there looking like that!"""
text5091;"""I had to spruce myself up."""
text5092;"""It wasn't even about self respect, just common decency."""
text5093;"""Not to mention, this way I'd have a better chance."""
text5094;"""Large drops of sweat were running down my face, and the giant wet spot on my shirt wouldn't dry up in a minute..."""
text5095;"""Could I possibly look any more pitiful?"""
text5096;"""Begrudgingly, I entered."""
text5097;"""It was pretty empty inside, and the clouds of smoke usual for a Saturday evening didn't hover at the ceiling."""
text5098;"""Only several visitors were nestled in the far corner."""
text5099;"""Oi, Kolya!"""
text5100;"""The Bartender called out to me, idly wiping glasses at the counter."""
text5101;"""Catherine was nowhere to be seen."""
text5102;"""What time is it?"""
text5103;"""Eight."""
text5104;"""I mean exactly!"""
text5105;"""It's eight... Three minutes past. Why?"""
text5106;"""He asked, surprised."""
text5107;"""Nothing now."""
text5108;"""I was just three minutes late!"""
text5109;"""Sure, it would be stupid to think Katya left at exactly 20:00, but even if she did, she'd need some time to get out of the bar and walk far enough."""
text5110;"""Was Catherine here?"""
text5111;"""I had already caught my breath, but my voice still sounded ragged."""
text5112;"""Kolya, are you alright?"""
text5113;"""Just answer the question!"""
text5114;"""Well..."""
text5115;"""He put the glass aside and walked closer to me."""
text5116;"""She was. Spent 20 or so minutes sitting here and then left."""
text5117;"""What?"""
text5118;"""Yeah, I found it strange too."""
text5119;"""No, I mean... When was that?"""
text5120;"""About three hours ago."""
text5121;"""So it was all a lie? <w>The note, the promise to wait until eight?"""
text5122;"""Although, hadn't I made the \""promise\"" up myself?"""
text5123;"""Did she say anything?"""
text5124;"""No."""
text5125;"""And what about you?"""
text5126;"""What about me?"""
text5127;"""He stared at me uncomprehendingly."""
text5128;"""Nothing, forget it."""
text5129;"""Do you want to tell me what this is all about?"""
text5130;"""The Bartender poured a mug of beer and put it in front of me."""
text5131;"""On the house."""
text5132;"""Not today."""
text5133;"""I carefully moved the mug away."""
text5134;"""Shit's fucked, is it?"""
text5135;"""Guess so..."""
text5136;"""Somewhere deep inside I knew that the ostensible sympathy from the Bartender was nothing more than a skillful act perfected over years of work..."""
text5137;"""But at the same time, now more than ever I needed support."""
text5138;"""What was this on Catherine's part?"""
text5139;"""A mockery, a joke, did she just change her mind?"""
text5140;"""Was it really important?"""
text5141;"""I looked into the Bartender's eyes and, for some reason, smiled."""
text5142;"""I'll go."""
text5143;"""Well, alright. Take care!"""
text5144;"""In the five minutes I had spent in the bar, it grew totally dark outside."""
text5145;"""The steam coming out of my mouth hinted it was time to get my winter clothes down from the loft."""
text5146;"""Maybe I should've gotten myself a drink. At least I'd be warmer."""
text5147;"""I smirked under my breath."""
text5148;"""It was that feeling when you're too tired of bearing with the pain and an internal defense mechanism activates, suppressing all emotion."""
text5149;"""And now I was absolutely sure I wouldn't be running after Catherine anymore!"""
text5150;"""Moreover, I didn't know what and why even happened today."""
text5151;"""Must've been a temporary mind haze..."""
text5152;"""I reached home on autopilot, thinking neither about the past day nor Katya."""
text5153;"""My windows were alight. <w>It had to be Himitsu."""
text5154;"""I was even somewhat glad — at least with her things were simpler..."""
text5155;"""I opened the door with my keys — for some reason, Himitsu had locked herself inside, which was weird."""
text5156;"""Hi!"""
text5157;"""I said nonchalantly, entering the kitchen."""
text5158;"""She was sitting on a chair, her back unnaturally straight, looking at the painting on the wall."""
text5159;"""I don't even remember where it's from..."""
text5160;"""Himitsu said melancholically."""
text5161;"""Mom and dad brought it along from Russia."""
text5162;"""She didn't react."""
text5163;"""Why?"""
text5164;"""No reason. It's just a beautiful painting — the Russian scenery. I always wondered how it feels to be there..."""
text5165;"""I thought maybe we could go there together one day, you and I. You would show me your old home, we would walk through the forests and fields — just like in this painting."""
text5166;"""We will, no reason not to..."""
text5167;"""Himitsu was acting unnaturally and wasn't even trying to hide it."""
text5168;"""I don't think it'll work out. Not anymore..."""
text5169;"""Why?"""
text5170;"""She finally tore herself away from the painting and looked at me."""
text5171;"""Because I'll need to study."""
text5172;"""Himitsu suddenly smiled and continued:"""
text5173;"""And so will you."""
text5174;"""As if I would..."""
text5175;"""But there will be breaks, we can go for a trip then!"""
text5176;"""Maybe... Anyway, time for dinner now!"""
text5177;"""I cast a look at the painting."""
text5178;"""I honestly had no idea what was depicted on it — a place in the real world or a piece of the artist's imagination."""
text5179;"""Does it really matter if people like it?"""
text5180;"""At least Himitsu did, she even wanted to go there."""
