text35111;"""Tuesday…"""
text35112;"""She grumbled and put her chopsticks away."""
text35113;"""That was a signal that I didn't have to force myself anymore – <i>morning</i> pickles were more than enough for me."""
text35114;"""Niko-kun, this is no joke!"""
text35115;"""Nobody's laughing. You know, like in that joke: when I wanted to become a comic, everyone was laughing at me, but — guess what? — now I am one and nobody's laughing anymore!"""
text35116;"""Himitsu sighed and shook her head."""
text35117;"""It's just that I feel like I'm not myself these days. But over yesterday and today I've given it some thought, reevaluated my life a bit."""
text35118;"""Successfully?"""
text35119;"""I don't know yet, it's too early to draw conclusions."""
text35120;"""Apparently she was still upset, because she was talking a lot less than usual."""
text35121;"""How was your day?"""
text35122;"""As usual. My days always go as usual, Niko-kun."""
text35123;"""Perhaps I didn't ask enough about Himitsu's life, or more precisely, about the part that wasn't related to me, but how could she blame me if it was always \""as usual\"" for her?"""
text35124;"""So, nothing… new at all?"""
text35125;"""Well, Saya-chan told me you were rude to her yesterday."""
text35126;"""Huh, guess she didn't notice the industrial timber complex in her own eye!"""
text35127;"""Himitsu smiled."""
text35128;"""But this time she wasn't swearing about you that much, so you can be proud of yourself!"""
text35129;"""What an achievement."""
text35130;"""If you would pay more attention to other people…"""
text35131;"""What do I care about your Saya?"""
text35132;"""You should treat others like you want to be treated yourself. And you treat everyone terribly."""
text35133;"""Well, I treat you okay."""
text35134;"""That's what you think."""
text35135;"""Himitsu said quietly."""
text35136;"""What? Well, sorry…"""
text35137;"""I had to admit, her words stung."""
text35138;"""I still didn't care what this Saya-chan and the rest like her thought of me."""
text35139;"""I even knew perfectly well that I acted like a pig to Himitsu."""
text35140;"""But when she said it herself…"""
text35141;"""I recalled Ed and his applied psychology again."""
text35142;"""Psychoanalysis is, at its core, the process of structuring thoughts, sorting through them so that each has its own place."""
text35143;"""Try throwing all your stuff into one big box for years, then trying find something you need in a couple of minutes."""
text35144;"""So what are you guys preparing for the school festival?"""
text35145;"""I tried to change the topic rather awkwardly."""
text35146;"""I've already told you!"""
text35147;"""A café."""
text35148;"""I immediately wanted to see Himitsu in a maid uniform, though I didn't say it."""
text35149;"""I'm sure the food will be delicious! If you're in charge of cooking, then definitely."""
text35150;"""Other girls can cook too."""
text35151;"""Deinitely not as well as you!"""
text35152;"""You'll try it when you come by."""
text35153;"""I definitely will!"""
text35154;"""By the way, let me handle the dishes."""
text35155;"""Oh, that's not too much effort for you?"""
text35156;"""We'll just have to wait and see!"""
text35157;"""…"""
text35158;"""It's interesting how something as ordinary as a kitchen sink can be so dissimilar in each individual house."""
text35159;"""Literally in its every aspect: the tap and the handles, the location of the drain, the sponges and the rags."""
text35160;"""The pressure was remarkably strong, but the water didn't splash all over the kitchen like at my place."""
text35161;"""Well, you can't underestimate how well thought-out modern houses are!"""
text35162;"""Should we go out somewhere?"""
text35163;"""I still felt guilty because of what happened yesterday, and a few words weren't going to change that. I needed something more substantative"""
text35164;"""Go where?"""
text35165;"""Himitsu asked."""
text35166;"""She'd already turned on the TV, and was watching a soap opera."""
text35167;"""We could just walk around. Or go to the cinema. Do you want to watch a movie?"""
text35168;"""I don't know."""
text35169;"""She said, not expressing much interest."""
text35170;"""What's the movie about?"""
text35171;"""Some sort of science fiction, I guess."""
text35172;"""Is it scary?"""
text35173;"""Himitsu didn't like horror films. <w>I have to admit, I shared the sentiment, though for different reasons."""
text35174;"""Well, we can watch it and see if it is!"""
text35175;"""She turned the TV down and, after a few seconds, said merrily:"""
text35176;"""You choose."""
text35177;"""On the one hand, I wanted to watch a new movie, but on the other — I knew what happens with Himitsu in a cinema when some sort of paper mache monster appears on screen."""
text35178;"""A simple walk wasn't that dangerous, but, of course, it wasn't that entertaining either."""
text35179;"""Go to the movies"""
text35180;"""Go for a walk"""
text35181;"""It's expected to be silent during a movie — and I wasn't in the mood to talk to her."""
text35182;"""I had no problem with being attentive and spending time together, but I couldn't get Catherine's morning visit out of my mind."""
text35183;"""It felt like she came for the sake of decency rather than out of any worry for me."""
text35184;"""Like if a mother who sends her child to apologize before the kid that child had stolen a toy from at a playground."""
text35185;"""Responsibility, servitude, obligation — Catherine was trying hard to show that she was doing all this because she had to rather than wanted to."""
text35186;"""And that indeed was only raising new questions…"""
text35187;"""Why would she need to prove her innocence so desperately?"""
text35188;"""After all, an uneasy conscience betrays itself!"""
text35189;"""Niko-kun?"""
text35190;"""We should go to the cinema."""
text35191;"""Well, if it's a horror movie, it's on you!"""
text35192;"""…"""
text35193;"""All the showings of the film I wanted to watch were in the evening, so we had had to go for a sob melodrama that almost made me fall asleep."""
text35194;"""Himitsu, on the contrary, obviously liked it a lot, since from the middle of the film she started sobbing louder and louder and by the finale was crying her eyes out."""
text35195;"""The movie was great! It's a pity real life isn't like that at all…"""
text35196;"""We walked out of the cinema and bought two ice cream cones: vanilla for me and strawberry for Himitsu."""
text35197;"""Why? Brain cancer is a common issue these days."""
text35198;"""The protagonist falls in love with a girl unaware that she's gravely ill and only has a month left to live."""
text35199;"""Hardly gets more banal than that!"""
text35200;"""You've ruined it again! You'd make a bad writer!"""
text35201;"""So a writer needs to lack logic?"""
text35202;"""A writer needs to have empathy!"""
text35203;"""Stop grumbling!"""
text35204;"""Why should I feel sympathetic over some clearly contrived story? Especially considering the thirty-year-old \""high schoolers\""!"""
text35205;"""That's not true! She's only 25!"""
text35206;"""Himitsu frowned and bit her ice cream with near hatred."""
text35207;"""What's good about your science fiction books? That's where there's a lack of logic! Nothing's real!"""
text35208;"""They're just metaphors…"""
text35209;"""I tried to come up with an excuse, but Himitsu continued:"""
text35210;"""You would've definitely liked the movie if it was happening on another planet!"""
text35211;"""Or, say, if there was a break up instead of a disease! She would break up with him and fly to the other end of the galaxy, while he would freeze himself to wait for her!"""
text35212;"""The conversation was getting dangerous."""
text35213;"""That's a wonderful story, you should write it down!"""
text35214;"""However, laughing it off didn't work."""
text35215;"""I haven't come up with an ending yet."""
text35216;"""Himitsu responded angrily and bit out a huge chunk of ice cream again."""
text35217;"""This time it didn't go well:"""
text35218;"""Ouch!"""
text35219;"""She rolled her eyes and started jumping in place."""
text35220;"""Trying to freeze yourself like in your novel?"""
text35221;"""I asked her sympathetically and took the cone out of her hands."""
text35222;"""It's always like that with you!"""
text35223;"""Himitsu grumbled, and, having come to her senses, walked quickly onwards."""
text35224;"""How did she always manage to guess what I was thinking about so accurately?"""
text35225;"""I wasn't enjoying these allusions to Catherine at all."""
text35226;"""If Himitsu were to continue with this train of thought, she would come to absolutely absurd conclusions, get dramatic, find culprits, and pass judgement on them."""
text35227;"""And all of that would've happened based on emotions and feelings alone, with no consideration given to reality."""
text35228;"""Maybe it was very woman-like, maybe it was very childish, but I had what I had and had to live with it somehow."""
text35229;"""I just followed Himitsu and, in ten minutes, we arrived at a park."""
text35230;"""It's so beautiful here! Niko-kun, why do we come to this place so rarely?"""
text35231;"""Yeah, not quite often."""
text35232;"""I smirked, but it sounded somewhat unnatural — not that she was paying attention."""
text35233;"""Until now I had only come here with Catherine."""
text35234;"""I wondered if Himitsu knew that."""
text35235;"""However, the fresh air did me good — the desire to make nasty jokes disappeared without a trace."""
text35236;"""You know, this really is a nice place."""
text35237;"""There you go!"""
text35238;"""She smiled victoriously and took me by the hand."""
text35239;"""What would Catherine think if she saw us? <w>Would she be jealous?"""
text35240;"""Sorry I got so drunk yesterday."""
text35241;"""Oh well, bygons… What matters is making the right conclusions!"""
text35242;"""But the part about me making a bad writer was upsetting!"""
text35243;"""I didn't mean it…"""
text35244;"""I'll give you a \""Sarcasm!\"" placard!"""
text35245;"""To be honest, subtle humor wasn't Himitsu's forte."""
text35246;"""You keep joking Niko-kun, but time flies by!"""
text35247;"""Flies where?"""
text35248;"""There! Soon we'll need to enroll in college…"""
text35249;"""Of course, she knew that I wasn't going to continue studying but continued to ignore that fact — as if she had decided everything for me already."""
text35250;"""We've discussed this so many times already!"""
text35251;"""Yes, and nothing changes!"""
text35252;"""I'll need to live on something after school — my parents' money isn't endless, you know."""
text35253;"""You can always find a part-time job or…"""
text35254;"""She grew embarrassed and stopped talking."""
text35255;"""In the life philosophy of Himitsu, an idea was a basic unit of organization — it couldn't be divided into parts and didn't obey the laws of the macro world."""
text35256;"""\""One has to get university education\"" was an idea, while the <i>how</i>s and <i>why</i>s were completely irrelevant."""
text35257;"""Easy for you to say!"""
text35258;"""I snapped at her, recalling that Catherine and I had had more or less the same conversation in more or less the same place."""
text35259;"""Maybe I'd like to, except…"""
text35260;"""Well, I don't know! I still need to live to that moment! And right now I'm having some <i>difficulties</i> with that, too!"""
text35261;"""Niko-kun…"""
text35262;"""Himitsu lowered her head and gripped my hand tighter."""
text35263;"""I started to feel a bit uncomfortable."""
text35264;"""We're just trying so hard to pretend nothing has changed…"""
text35265;"""I guess I was the one mostly responsible for that — I was trying too hard not to involve Himitsu in my problems."""
text35266;"""Never mind, forget it."""
text35267;"""Niko-kun…"""
text35268;"""What?!"""
text35269;"""I snapped."""
text35270;"""You're not helping at all — only lamenting like an old woman!"""
text35271;"""An old couple was looking at us with clear interest, even a little unceremoniously — perhaps because we were speaking Russian."""
text35272;"""What are you staring at?!"""
text35273;"""I barked at them in Japanese."""
text35274;"""The oldies immediately started looking around the park fearfully, as if searching for a policeman."""
text35275;"""Niko-kun, have you gone completely mad?!"""
text35276;"""Himitsu hissed at me, quickly bowed, apologized, and dragged me away."""
text35277;"""…"""
text35278;"""We walked out into the city where I was immediately received my deserved reprimand:"""
text35279;"""You can't behave like that! I don't even have the words!"""
text35280;"""Alright, sorry…"""
text35281;"""I really did feel guilty."""
text35282;"""However, guilty to Himitsu rather than a couple of old strangers."""
text35283;"""It's all because of your drinking! You've completely lost yourself!"""
text35284;"""I had zero desire to listen to this, but after what I'd done interrupting her wasn't an option."""
text35285;"""Let's go home."""
text35286;"""I said, avoiding her eyes."""
text35287;"""I could watch that film on my own — Himitsu didn't like science fiction anyway."""
text35288;"""…"""
text35289;"""We walked the streets of Tokyo without any particular destination, but somehow found ourselves in the park."""
text35290;"""Well, it was more like Himitsu had gently guided me there."""
text35291;"""Why the park?"""
text35292;"""I don't know. We haven't been here for a while."""
text35293;"""Not together, perhaps, but I had been reminiscing here just yesterday."""
text35294;"""A rather unpleasant feeling came over me, and I could feel a lump in my throat."""
text35295;"""Niko-kun, are you alright?"""
text35296;"""I couldn't even say for sure whether Himitsu knew that Catherine and I had spent a lot of time together in this park."""
text35297;"""The air here is too clean — I felt a bit dizzy."""
text35298;"""I laughed it off."""
text35299;"""…"""
text35300;"""Look!"""
text35301;"""Himitsu said loudly and approached a tree standing by the footpath."""
text35302;"""A pretty big squirrel was sitting on a branch."""
text35303;"""Although it mostly looked similar to its European counterparts, something felt elusively alien about it."""
text35304;"""Of course, I couldn't blame the poor animal for that."""
text35305;"""What a cutie!"""
text35306;"""Oh, I have nothing to give you…"""
text35307;"""I checked my pockets and unexpectedly found some chocolate."""
text35308;"""Here you are…"""
text35309;"""The squirrel climbed down, smelled the chocolate, but snorted and climbed back up the tree, hiding in its dense foliage."""
text35310;"""Apparently, it doesn't like chocolate."""
text35311;"""Still, it's almost like a pet!"""
text35312;"""I guess it's used to being fed."""
text35313;"""Let's bring some nuts next time!"""
text35314;"""Yeah, that should do for it in order to stock up and enjoy its winter sleep!"""
text35315;"""Squirrels don't hibernate, that's why they stock up."""
text35316;"""How do you know that?"""
text35317;"""I attend class sometimes."""
text35318;"""But your cat has stockpiles everywhere — under the sofa, behind the wardrobe! And she seems to hibernate through the whole year."""
text35319;"""Don't insult my cat!"""
text35320;"""I would've loved to have a cat myself, but that would have been unfair to the poor animal."""
text35321;"""I wonder if there are other animals here…"""
text35322;"""Maybe bears…"""
text35323;"""Himitsu looked at me with surprise."""
text35324;"""Or wolves!"""
text35325;"""Wolves...? Do you think there are wolves here?"""
text35326;"""She asked, horrified, and stepped closer to me."""
text35327;"""Or tigers! Tigers are also cats, after all! They're just bigger."""
text35328;"""Or…"""
text35329;"""I didn't finish the sentence, as I saw Catherine walking toward us."""
text35330;"""She was looking directly at me and seemed to have been observing us for some time now."""
text35331;"""Niko-kun?"""
text35332;"""I jerked my head in the direction of the footpath."""
text35333;"""Himitsu stepped even closer than before."""
text35334;"""Hi, Katty-chan."""
text35335;"""She greeted Katya happily as she approached us."""
text35336;"""Taking a walk?"""
text35337;"""Yes."""
text35338;"""I said coldly, quite unexpectedly even to myself."""
text35339;"""Weirdly, this was the first time in almost two weeks that all three of us were together."""
text35340;"""Catherine seemed disappointed – she clearly hadn't expected to see me here, especially with Himitsu, but then why hadn't she left as soon as she noticed us?"""
text35341;"""I was trying not to think about the reasons that could have brought her here."""
text35342;"""She was alone… <w>Just like me yesterday."""
text35343;"""How are you doing?"""
text35344;"""I wouldn't call Himitsu's behavior towards Katya hypocritical, but sometimes it surprised me."""
text35345;"""Not as well as you are, apparently."""
text35346;"""Did something happen?"""
text35347;"""Nothing in particular, and everything at once — you know, it happens."""
text35348;"""I wondered if our morning conversation had affected her that much."""
text35349;"""I didn't want to think that Catherine simply didn't enjoy seeing us together — I didn't want to go through that vicious cycle of agonizing introspection again."""
text35350;"""We saw a squirrel! It didn't take the chocolate, though…"""
text35351;"""All these childish remarks were quite inappropriate."""
text35352;"""What are you doing here?"""
text35353;"""Taking a walk as well. Can't I?"""
text35354;"""Alone?"""
text35355;"""Katya frowned and flashed me an angry glance."""
text35356;"""I'm not breaking any local laws, I hope? You must know Japanese legislation better than I."""
text35357;"""I saw a sign saying you can't walk dogs here… It didn't mention humans."""
text35358;"""Well, it's good that you haven't brought a dog today then."""
text35359;"""She smirked, and I couldn't forgive the jab."""
text35360;"""You know I don't like dogs in general. Who would ever like to have someone shit around them all the time?"""
text35361;"""True enough."""
text35362;"""Catherine ended that little duel."""
text35363;"""Alright, we should go then. See you, Katty-chan!"""
text35364;"""All of a sudden, Himitsu stole the initiative."""
text35365;"""…"""
text35366;"""The heck was that?"""
text35367;"""For a couple minutes, we walked in silence."""
text35368;"""You tell me."""
text35369;"""No, I don't mean you…"""
text35370;"""On the other hand, what, was Himitsu supposed to fistfight her?"""
text35371;"""Alright, never mind."""
text35372;"""And your… that! Why did you argue with her?"""
text35373;"""I didn't!"""
text35374;"""You did!"""
text35375;"""Sunshine…"""
text35376;"""I played my last card."""
text35377;"""You don't think it's my fault that she turned out to be here, do you?"""
text35378;"""We study at the same school, live in the same city. Almost in the same district."""
text35379;"""So you know where she lives?"""
text35380;"""Himitsu stopped, and grabbed me by the hand."""
text35381;"""Well… yeah… The same place as before…"""
text35382;"""Don't lie to me, Niko-kun! She used to live far away from here! And now you're telling me it's \""in the same district\""!"""
text35383;"""No, I just…"""
text35384;"""That was quite a snafu!"""
text35385;"""She turned around and walked quickly away."""
text35386;"""Sunshine, wait!"""
text35387;"""Yes, I know where she lives, but what's wrong with that?"""
text35388;"""You should've told me!"""
text35389;"""Himitsu said without turning to me."""
text35390;"""I didn't think it was important… Besides, we talked about my <i>problems</i>… You know, those <i>problems</i>!"""
text35391;"""She stopped immediately."""
text35392;"""Are you trying to say that Katty-chan is somehow related to all that?"""
text35393;"""N-no…"""
text35394;"""I didn't know where to look, and it took me a tremendous effort to appear normal."""
text35395;"""However, that's how people usually know you're lying to them."""
text35396;"""Then why did you talk about it with her?"""
text35397;"""I didn't tell her anything, I was just wanted to know why she came back now of all times."""
text35398;"""So why?"""
text35399;"""Because of her mother's work."""
text35400;"""What a convenient excuse!"""
text35401;"""Yes, it does seem strange, but I'm sure it's just a coincidence!"""
text35402;"""Himitsu gave it some thought."""
text35403;"""There were many things she could accuse Catherine of, sure, but participation in a conspiracy wasn't one of them."""
text35404;"""Not everyone in the world wants to kill me."""
text35405;"""I smiled calmly at her."""
text35406;"""You can kill a person in different ways. And over different amounts of time…"""
text35407;"""You're speaking like a serial killer!"""
text35408;"""I had been slowly approaching her and had already сrouched down to catch her in my arms…"""
text35409;"""Niko-kun, don't!"""
text35410;"""Himitsu yelled and broke into a run."""
text35411;"""I caught up to her and wrestled her to a pile of autumn leaves neatly arranged along the road."""
text35412;"""Niko-kun!"""
text35413;"""She was laughing happily and trying to break free."""
text35414;"""Her reddened cheeks were glowing, her eyes flashing, and the bright red leaves tangled in her hair seemed to become a continuation of her braids."""
text35415;"""That's when I kissed her."""
text35416;"""Instinctively, driven by the heat of the moment."""
text35417;"""The situation was too romantic, and I'd been starved of intimacy way too long."""
text35418;"""Or, maybe, this kiss carried my true feelings."""
text35419;"""Himitsu didn't react at first, but then reciprocated and hugged me tightly, pressing herself to me."""
text35420;"""In moments like this, you lose all sense of time — we lay together, becoming one and kissing each other, while grey autumn clouds passed above us, and a mighty wind blew high in the sky, taking away the last remnants of summer."""
text35421;"""Eventually, I tore myself away from Himitsu and helped her stand up."""
text35422;"""Sorry…"""
text35423;"""No…"""
text35424;"""She shook her head, embarrassed."""
text35425;"""It was just so unexpected."""
text35426;"""Whatever you think…"""
text35427;"""I almost said \""about Catherine\""."""
text35428;"""About what?"""
text35429;"""Nothing! Let's go home?"""
text35430;"""Let's go. I feel tired."""
text35431;"""…"""
text35432;"""We spent almost the entire walk back in silence."""
text35433;"""No, I wasn't regretting what I had done at all, but I still felt awkward."""
text35434;"""Naturally, things were even more complicated for Himitsu."""
text35435;"""So I couldn't hope for a continuation, although I wasn't sure I would be able refuse it."""
text35436;"""I was thinking what I would've felt if Himitsu hadn't been around at that moment."""
text35437;"""Maybe nothing."""
text35438;"""Maybe I would have also told them to fuck off…"""
text35439;"""When we arrived, I stopped and said:"""
text35440;"""Alright, I will see you tomorrow then."""
text35441;"""Yeah, bye."""
text35442;"""Himitsu replied briefly and left."""
text35443;"""Left too quickly — as if she were upset with me."""
text35444;"""That kiss had probably embarrassed her more than I thought."""
text35445;"""Apparently, I wasn't going to get dinner tonight."""
text35446;"""However, that seemed to be the least of my problems."""
