text19536;"""One day a man in a black suit just rang the doorbell and handed me a bag with all that stuff."""
text19537;"""In love, just like in anything else, Ellie wasn't looking for compromise, and sometimes that was scary."""
text19538;"""What does arsenic taste like?"""
text19539;"""If I knew, we wouldn't be talking right now."""
text19540;"""Only the sound of the eggs sizzling in the pan broke the uncomfortable silence in the kitchen."""
text19541;"""The silence was lasting for too long, but I was doing my best not to break it first."""
text19542;"""Do you think there's something wrong with me?"""
text19543;"""Ellie finally asked in a voice that sounded like she had long accepted a terminal illness and was asking the doctor how much she had left."""
text19544;"""Wrong how?"""
text19545;"""Wrong in how I act. I should probably leave…"""
text19546;"""We're about to eat and leave together. For school."""
text19547;"""I responded, pretending I didn't understand what she was talking about."""
text19548;"""Are you tired of me?"""
text19549;"""Why would you even think that?!"""
text19550;"""Because sometimes, it feels like you're too tense around me."""
text19551;"""Well, maybe I am."""
text19552;"""I replied quickly, flipped the eggs, and continued:"""
text19553;"""You're too good for me."""
text19554;"""I wish!"""
text19555;"""Ellie laughed."""
text19556;"""When I'm with you, I don't want to ever go back to that huge house, I don't care what others expect of me."""
text19557;"""…"""
text19558;"""You don't mind if I move in, do you?"""
text19559;"""N-no… I don't."""
text19560;"""I barely forced out."""
text19561;"""What else could I say? <w>That I did?"""
text19562;"""That answer could put an end to our relationship all on its own!"""
text19563;"""Whatever, it's all just silly talk! Who would allow me to do that?"""
text19564;"""…"""
text19565;"""Thought it's nice to dream sometimes."""
text19566;"""We're going to graduate in half a year."""
text19567;"""I said, cutting vegetables."""
text19568;"""I couldn't make the pieces all equally thick and that was irritating me immensely."""
text19569;"""And what next? I'll need to go to a university."""
text19570;"""I guess. Is that a bad thing?"""
text19571;"""I don't know. I just can't imagine myself in the world my grandfather lives in."""
text19572;"""It's hard to even be in his office. As if I can't breathe there."""
text19573;"""I could understand her feelings but I didn't say that out loud."""
text19574;"""How can I put it… All those people <i>there</i>… If they had a choice, would they have agreed to work a job like that on their own?"""
text19575;"""What's bad about their jobs?"""
text19576;"""Sitting at a desk the whole day, moving papers from one pile to another, and staring at a screen? What's good about that?"""
text19577;"""People can't all be artists. Somebody has to do that, too."""
text19578;"""My words sounded fake.<w> At least, to myself."""
text19579;"""But I understood clearly that I couldn't go along with her here."""
text19580;"""It was like agreeing to stay up partying with unemployed friends when you had to go to work at seven in the morning, while they could sleep until noon."""
text19581;"""Yeah, I get that but… The thought gives me chills."""
text19582;"""I doubt you'll have to sit around like that and organize papers."""
text19583;"""You mean grandpa will make me a vice president of something right away?"""
text19584;"""I didn't reply, but it didn't seem like Ellie expected an answer."""
text19585;"""And how's that better? Loads of responsibility and even less free time!"""
text19586;"""When are you supposed to live?"""
text19587;"""Now."""
text19588;"""I wanted to finish the conversation as soon as possible."""
text19589;"""Well, if you insist…"""
text19590;"""The food's ready! Do stuff yourself!"""
text19591;"""How rude!"""
text19592;"""It's from a Soviet film. I think we could probably find a tape of it. Want to watch it together later?"""
text19593;"""You bet!"""
text19594;"""…"""
text19595;"""We were walking to school using the same route I used to go with Himitsu for years."""
text19596;"""Ellie took me by the arm, which only strengthened my cognitive dissonance."""
text19597;"""I didn't know how I was supposed to act and mostly kept quiet."""
text19598;"""It seemed that initiating a pointless conversation about nothing with Ellie wasn't the best idea, but she herself never went quiet for a second, constantly talking about school, music, telling me about her plans for the upcoming concert."""
text19599;"""And occasionally I would forget <i>who</i> was walking by my side and saw her as a normal girl."""
text19600;"""But once bitten, twice shy: I held back and forced myself to always be on guard."""
text19601;"""I had no idea what the future held, but for now I had to preserve this relationship and act in whatever way kept Ellie pleased."""
text19602;"""Nobody discussed our romance in public — they were probably just too scared to."""
text19603;"""Naturally, there was plenty of talk behind our backs, but that wasn't surprising — high schoolers don't need much of a reason to gossip."""
text19604;"""Yet there was a more straightforward person to be found within the walls of the school."""
text19605;"""We stumbled upon Takehito Touko at the lockers."""
text19606;"""She was in the same class as Ellie but you wouldn't call them good friends."""
text19607;"""Kobayashi-san. Anokhin-kun."""
text19608;"""She greeted us coldly."""
text19609;"""Touko-san?"""
text19610;"""You're together very early in the morning."""
text19611;"""She remarked, looking at us reproachfully."""
text19612;"""I could never understand that Japanese saying about morning."""
text19613;"""Would we look different in the afternoon or evening?"""
text19614;"""Are you surprised by that?"""
text19615;"""Don't think that I'm the only one who is."""
text19616;"""That's the first time I'm hearing about it!"""
text19617;"""Ellie dramatically flung her hands up in the air — and her affectation was a bit overblown, in my opinion."""
text19618;"""If you don't see a problem with this yourself…"""
text19619;"""I don't!"""
text19620;"""Kobayashi-san, you've changed a lot lately. And I can't say that it's been for the better."""
text19621;"""Yeaaaah? I wonder who decides how I <i>should</i> act?"""
text19622;"""Ellie, maybe we shouldn't?"""
text19623;"""I whispered timidly, but she was already out of control."""
text19624;"""Ellie probably hadn't failed to notice the disapproving looks from the girls or the open envy of the guys."""
text19625;"""She couldn't not hear her classmates whispering behind her back."""
text19626;"""And Takehito-san's words were just the straw to break the camel's back."""
text19627;"""On the other hand, it wasn't hard to understand Ellie's feelings — we were not the first and only couple in this school, and for whatever reason the others didn't get this kind of attention."""
text19628;"""So summon us for a meeting with the Disciplinary Committee!"""
text19629;"""Is there a reason I should?"""
text19630;"""She parried caustically."""
text19631;"""Takehito was also the head of that institution, one I personally found very confusing."""
text19632;"""Any time, Touko-san!"""
text19633;"""Ellie straightened up and glared at the <i>School Inquisitor</i>, as some called Takehito behind her back, with fire in her eyes."""
text19634;"""Kobayashi-san, I'm not your enemy. I'm just trying to explain that the school has certain norms..."""
text19635;"""How do you like this?!"""
text19636;"""Ellie exclaimed, grabbed me by the lapels, pulled me in, and seized my lips with a passionate kiss."""
text19637;"""I didn't have the time to react and just froze in an unnatural pose with my eyes wide open, staring at Takehito."""
text19638;"""Ellie's stunt seemed to be no less of a shock to her."""
text19639;"""I felt surprise, embarrassment, and burning shame in sequence."""
text19640;"""But Ellie didn't care — she acted like we were alone at my place. <w>Maybe even more passionately, in a way."""
text19641;"""Finally, I gently but firmly pushed her away, but Ellie paid no attention to that and immediately turned to Takehito."""
text19642;"""How do you like that, huh, Touko-san?!"""
text19643;"""The latter just sighed deeply in response, as if she was utterly disappointed in someone she used to treat with great respect."""
text19644;"""I have nothing else to say, Kobayashi-san. Just remember it might be too late when you finally come to your senses."""
text19645;"""Having said that, she left, and I was relieved to note that nobody else seemed to have seen Ellie's escapade."""
text19646;"""Why would you do that?!"""
text19647;"""I snapped at her as soon as Takehito walked away."""
text19648;"""What, did I fluster you too? Embarrassed much?"""
text19649;"""Ellie smirked and glared angrily at me — almost like she had at Touko."""
text19650;"""Why do you always need to jump to extremes? Does it have to be either puritanism or debauchery?"""
text19651;"""So you think I'm debauched?"""
text19652;"""I don't. Actions don't always define who we are, especially what we do when we're emotional."""
text19653;"""You just need to… I don't know… be a bit more careful in some situations."""
text19654;"""I didn't expect to hear that from you, Nick! From anyone else, but not you."""
text19655;"""Any reasonable person in my place would react the same! Except some would keep their mouth shut."""
text19656;"""<i>Reasonable</i> !"""
text19657;"""Ellie frowned, then suddenly lowered her eyes, wrapped her arms around herself, and even seemed to become smaller."""
text19658;"""I love you, Nick! Don't you love me?"""
text19659;"""I love you, too."""
text19660;"""I had to make quite an effort to make the words <i>sound</i> genuine."""
text19661;"""But Takehito isn't preventing us from loving each other. She's talking about… talking about…"""
text19662;"""Indeed — what did the <i>School Inquisitor</i> want from us?"""
text19663;"""Until now, we hadn't been kissing each other in public, hadn't been holding hands on school grounds…"""
text19664;"""What else could there be? <w>Were we supposed to keep several meters away from each other?"""
text19665;"""It's all just pointless conventions!"""
text19666;"""Maybe you're right. I guess I even can agree with you, just… you didn't have to jump on me in front of everyone like that."""
text19667;"""Nobody saw us."""
text19668;"""But they could have!"""
text19669;"""Are you that worried about it?"""
text19670;"""It's weird you aren't."""
text19671;"""Now you're talking like Touko."""
text19672;"""Because…"""
text19673;"""Because she was right?"""
text19674;"""Because the truth is impartial!"""
text19675;"""I tried to make it sound like a joke."""
text19676;"""Fine. Maybe you're right, and I overdid it a bit. Sorry."""
text19677;"""…"""
text19678;"""I didn't expect her to agree with me, so I didn't know how to react."""
text19679;"""See you later then."""
text19680;"""Yeah."""
text19681;"""Ellie walked to her classroom, while I spent a while standing at the lockers thinking about what had just happened."""
text19682;"""…"""
text19683;"""Kagome was acting as if nothing had happened at all."""
text19684;"""But the reaction to her return was quite predictable — people avoided Iwamura like a leper."""
text19685;"""If before she had only been talked to out of necessity, now she was outright ignored. <w>By the teachers, too…"""
text19686;"""Although Kagome didn't seem to be bothered by it."""
text19687;"""She would come to a lesson, take notes in her notebook, then leave after the bell, probably for the roof."""
text19688;"""You'd be forgiven for being surprised that her issue with the police had been resolved so quickly, but Kobayashi Jun's influence could be clearly felt here — and he wasn't known for dragging his heels."""
text19689;"""Of course, I was glad justice had finally prevailed, but in every other respect this situation felt abnormal."""
text19690;"""She at least should have changed schools."""
text19691;"""It was even weirder that as soon as Kagome had been released, her father was <i>found</i>."""
text19692;"""He didn't know anything useful about who had kidnapped him or what they wanted from him."""
text19693;"""Akira Shinji spent the entire time in a dark cellar without once being interrogated or asked anything."""
text19694;"""That was clearly the Corporation's doing too, but for the life of me I couldn't thread together all the events that had happened in the past two weeks."""
text19695;"""Correlations were neatly disguised as true causes, and those in turn had so many incoming and outgoing connections that the average person could never hope understand it all!"""
text19696;"""The web it all weaved was enormous."""
text19697;"""And as much as I wanted to figure it all out, I was busy spending all my time with Ellie."""
text19698;"""During lunch she stormed into the classroom like a SWAT team assaulting a crack house."""
text19699;"""As if the wild kiss in front of Takehito a couple of hours earlier had never happened."""
text19700;"""Nick, let's go eat?"""
text19701;"""There was nothing wrong with the invitation to lunch itself, but Ellie's insistence and cheerfulness were a little out of line with local decency."""
text19702;"""Everyone in the classroom was giving us discrete (and not so discreet) looks."""
text19703;"""Of course, by now they were somewhat used to Ellie-sama's daily visits, but I still felt like I was in a cage at the zoo, naked."""
text19704;"""I really felt like I needed a break from all the attention, even Ellie's."""
text19705;"""At the same time, I was afraid that rejecting her offer would cause her to get emotional again."""
text19706;"""Accept"""
text19707;"""Decline"""
text19708;"""In for a penny…"""
text19709;"""Let's go."""
text19710;"""We walked into the corridor, followed by the gaze of my classmates."""
text19711;"""Tah-dah!"""
text19712;"""Ellie took a nice-looking bag from behind her back and handed it to me."""
text19713;"""Inside were two luxurious bento boxes."""
text19714;"""I'd like to say I made them myself, but…"""
text19715;"""Cool!"""
text19716;"""I whistled, genuinely surprised."""
text19717;"""Of course, the taste of food does depend on how much love was put into cooking it, but this was clearly a bento from a real chef."""
text19718;"""And that's always delicious."""
text19719;"""So I decided not to worry about the specifics of my lunch's origin."""
text19720;"""Let's go to the cafeteria?"""
text19721;"""Today is such a nice day — let's eat outside!"""
text19722;"""Isn't it cold?"""
text19723;"""Not at all!"""
text19724;"""In reality I just didn't want to be the centre of everyone's attention again."""
text19725;"""…"""
text19726;"""We walked up to the roof, and, as one might have expected, ran into Kagome there."""
text19727;"""While I was agonizing over how to find somewhere to be alone with Ellie, I completely forgot this place had a master already."""
text19728;"""Iwamura-san."""
text19729;"""Ellie greeted her coldly."""
text19730;"""Pffft."""
text19731;"""Kagome scoffed and marched past us wearing an upset, for whatever reason, expression."""
text19732;"""Just don't go telling me I said something wrong again!"""
text19733;"""Ellie frowned, walked to a bench, and sat down."""
text19734;"""I've not said a word."""
text19735;"""God, sometimes it seems to me that she enjoys everyone thinking she's a <i>weirdo</i>."""
text19736;"""After Kagome had been acquitted, even Ellie had admitted that someone else was guilty of murdering her friends."""
text19737;"""It's interesting how some people are only barely moved by logical arguments yet at the same time believe everything people with power or authority say."""
text19738;"""I didn't want to criticize Ellie for being unable to think for herself, but she seemed to have <i>forgiven</i> Iwamura a little too easily."""
text19739;"""Although, Ellie might have simply been holding herself back for my sake."""
text19740;"""Obviously innocent people shouldn't suffer for what they haven't done."""
text19741;"""But sometimes I really wish they'd make a separate article in the Penal Code just for Iwamura!"""
text19742;"""I imagined Ellie as a prosecutor at a trial."""
text19743;"""My mental image was so convincing that I couldn't help but let out a snicker."""
text19744;"""…"""
text19745;"""Sorry."""
text19746;"""What's so funny?"""
text19747;"""Nothing, I just thought you'd make a fine prosecutor."""
text19748;"""Yeah, sure."""
text19749;"""Ellie looked at the bento with a genuine sadness in her eyes — as if answers she had long been seeking were hidden in that little box."""
text19750;"""I hope the real murderers get what they deserve."""
text19751;"""After everything that'd happened, I was almost positive the KGB had nothing to do with it, and Irina had only made use of the situation."""
text19752;"""But if it wasn't the Soviets, then who?"""
text19753;"""It seemed like you'd need the detective skills of Sherlock Holmes to solve this mystery."""
text19754;"""Has your grandfather mentioned anything?"""
text19755;"""I asked cautiously."""
text19756;"""No but…"""
text19757;"""She pouted, as if remembering something unpleasant."""
text19758;"""The investigation is still on."""
text19759;"""I see."""
text19760;"""But enough about sad stuff!"""
text19761;"""I had somewhat gotten used to her sudden mood shifts."""
text19762;"""I want to talk about the concert!"""
text19763;"""Right, the concert…"""
text19764;"""What?"""
text19765;"""I haven't had any time to play bass recently."""
text19766;"""And whose fault is that?"""
text19767;"""Well you need two people to have sex, so it's not fair to just blame me."""
text19768;"""Ellie blushed, opened her eyes wide, and, finally, threw a piece of asparagus at me."""
text19769;"""Even if it's true, you could have worded that better."""
text19770;"""I carefully picked the asparagus up from the bench with my chopsticks."""
text19771;"""You know, I've never tried asparagus before. This is asparagus, right?"""
text19772;"""Yes."""
text19773;"""Ellie replied, annoyed."""
text19774;"""I used to think that asparagus was something related to the sea. Like a sea cucumber or something."""
text19775;"""A trepang."""
text19776;"""What?"""
text19777;"""A trepang. An edible sea cucumber. And I don't understand how you could mistake asparagus for it."""
text19778;"""Well, sometimes mental associations work out weirdly."""
text19779;"""Then I want you to associate this week with the concert!"""
text19780;"""As you say, ojou-sama!"""
text19781;"""Great! Today we'll go home and rehearse as soon as class is over."""
text19782;"""The fact that she said <i>home</i> — not <i>your place</i> but just <i>home</i> — rubbed me the wrong way. <w>That's how people usually talk about <i>their</i> home."""
text19783;"""It'd be a bit strange to say that you're going <i>home</i>, when you're going to another person's house."""
text19784;"""And her guitar, comb, several tubs of incomprehensible creams and ointments, shampoo and other hygiene products on the shelf in the bathroom, had also moved to that new <i>home</i>."""
text19785;"""I still can't say I'm totally confident in my skills. Rehearsing is one thing, but performing for a crowd…"""
text19786;"""Confidence comes with experience, and you can't get experience without putting in effort."""
text19787;"""I remembered my idea of Ellie being able to play guitar as soon as she was born."""
text19788;"""People have different levels of talent by nature."""
text19789;"""Yeah? Then I think you have more than enough talent to play bass in Z FEEL-Z."""
text19790;"""She put the bento away, kneeled on the bench, arched her back, and leaned in close to me in a very erotic fashion."""
text19791;"""Her playful expression and the predatory gleam in her eyes left no doubt about Ellie's intentions."""
text19792;"""Hey, not here…"""
text19793;"""Why not? There's no one on the roof except us."""
text19794;"""What if Iwamura comes back?"""
text19795;"""We can have a threesome."""
text19796;"""And it's a bit cold here for <i>that</i>..."""
text19797;"""Didn't you say it wasn't cold outside?"""
text19798;"""She immediately stood up and threw a hurt look my way."""
text19799;"""It felt warmer in the morning."""
text19800;"""I also stood up and shivered dramatically."""
text19801;"""Brrrr! And class is about to start."""
text19802;"""Fine."""
text19803;"""Ellie agreed reluctantly."""
text19804;"""Then I'll see you in the yard after class."""
text19805;"""M'am, yes ma'am!"""
text19806;"""To somehow smooth my démarche, I pulled Ellie to me and gave her a big kiss."""
text19807;"""I'd love to but I already…"""
text19808;"""I desperately looked around the classroom for support."""
text19809;"""Already agreed to go with Kyosuke."""
text19810;"""I said that much louder than I had to, and my chubby friend looked over at us, surprised."""
text19811;"""But a small nod only the two of us would understand did the trick."""
text19812;"""Yes, Kobayashi-san, I already said I'd go with Nick…"""
text19813;"""He slowly approached us and carefully stood next to me, shifting from one foot to another."""
text19814;"""Is that so?"""
text19815;"""Ellie said disappointedly and took a bag with a beautiful ornament depicting flying cranes from behind her back."""
text19816;"""Enjoy your meal, then."""
text19817;"""And she casually put the bag on my desk."""
text19818;"""And don't forget that we've got… We've got stuff to do. See you in the yard after class."""
text19819;"""Alright."""
text19820;"""After Ellie walked out of the classroom, Kyosuke sighed with such relief you'd think he'd just found out his cancer diagnosis turned out to be a false positive."""
text19821;"""Nick, seriously, you'll give me a stroke one day!"""
text19822;"""You'll give one yourself if you keep eating garbage!"""
text19823;"""I pointed at the bag of chips he was holding in his hands and took two marvelously crafted bento boxes out of the bag."""
text19824;"""Here, have some delicacies. As an apology."""
text19825;"""I gave one to Kyosuke."""
text19826;"""Damn!"""
text19827;"""His eyes bulged out as he opened the box — like he'd discovered an ancient treasure."""
text19828;"""To be honest, I was always jealous that Himitsu-chan cooked for you every day, but this… This is a whole other level!"""
text19829;"""God, Ellie can't cook — she must've asked her chef."""
text19830;"""I scoffed."""
text19831;"""They way people put Ellie on a pedestal had seemed strange to me even before, but now that sort of reaction to anything she did got on my nerves."""
text19832;"""There was nothing extraordinary about the girl, let alone unique — nothing to genuinely admire."""
text19833;"""Yes, Ellie had her good points, but she wasn't the only confident, beautiful heir to a multimillion corporation in the world..."""
text19834;"""Nick, I think you don't quite realize how lucky you are."""
text19835;"""And while most of my classmates looked at me with what was disapproval at the very least, Kyosuke, when he found out I was now dating Ellie, had become extremely excited, bordering on manic."""
text19836;"""It's Ellie-sama, friend! Ellie-sama! I couldn't even dream of her ever talking to me, and now, thanks to you, it's become possible."""
text19837;"""Uh-huh, whatever you say…"""
text19838;"""I grumbled and also opened my bento."""
text19839;"""Yes, it was all very tasty, on a completely different level from Himitsu's cooking."""
text19840;"""Although a lunch like this seemed a bit much — normal food was just fine by me."""
text19841;"""I wonder what you did to deserve all that!"""
text19842;"""To be honest, I'd never given much thought as to why Ellie chose me of all people."""
text19843;"""Her actions mostly followed her heart, so to say, and were rarely based on logic."""
text19844;"""And the heart of a beauty, as is well known…"""
text19845;"""I wasn't worried so much about why Ellie was interested in me but the consequences of it."""
text19846;"""Don't you think there are... difficult moments in a relationship?"""
text19847;"""In a relationship — maybe. In a relationship with Ellie-sama — no. Unless you screw it up yourself."""
text19848;"""I sighed heavily and focused on the bento."""
text19849;"""Although, naturally, Kyosuke didn't know everything that had happened to me, and he didn't know Ellie the way I did."""
text19850;"""When every guy envies you and wants you dead, and every girl judges you, thinking you're a mix between a maniac and a hypnotist…"""
text19851;"""Whuh?"""
text19852;"""Kyosuke asked — causing crumbs to fly everywhere out of his mouth."""
text19853;"""Chew first, speak second!"""
text19854;"""He carelessly wiped his mouth with the sleeve of his jacket and continued:"""
text19855;"""So you think it's better to vegetate alone?"""
text19856;"""But I never wanted to be famous. Especially not like this — when literally everyone in this damn school is staring daggers at you!"""
text19857;"""Nick, I'd sympathize with you, but I can't."""
text19858;"""Oh, you can't?"""
text19859;"""Think about it..."""
text19860;"""His face suddenly became serious."""
text19861;"""I really can't stand <i>normal</i> guys. I tolerated your relationships with Himitsu-chan and Catherine-san because we're friends."""
text19862;"""But Ellie-sama is another thing entirely! I'm not going to be the one to set a fire under the stake you've tied yourself to."""
text19863;"""But the wood is dry, and the crowd is bored and wants a spectacle."""
text19864;"""How poetic…"""
text19865;"""I didn't expect that from my best friend."""
text19866;"""Kyosuke frowned for a moment and then burst out laughing so loudly<seq kyo_laugh> that I finally realized he was joking."""
text19867;"""Got ya!"""
text19868;"""No, seriously, Nick! You should've seen your face!"""
text19869;"""Fine, enough already."""
text19870;"""I grumbled, feeling the blood rushing to my face."""
text19871;"""Even if I don't understand what kind of heavenly lottery you had to win to get the best girl in school, no, in Japan — I'm happy for you."""
text19872;"""I could see a shadow of regret on his face for a moment."""
text19873;"""Maybe, Kyosuke wasn't one hundred percent sincere after all."""
text19874;"""But I was grateful he at least tried."""
text19875;"""Nick, have you got a minute?"""
text19876;"""Michael, who had been shooting impatient glances at me for some time now, approached us."""
text19877;"""Take a seat."""
text19878;"""A minute alone, I mean."""
text19879;"""Kyosuke, do you mind?"""
text19880;"""Kyosuke doesn't mind…"""
text19881;"""He grumbled."""
text19882;"""What about the box…"""
text19883;"""He asked, already several steps away from us."""
text19884;"""Keep it — Kobayashi Corporation can eat the loss."""
text19885;"""So what did you want to talk about?"""
text19886;"""I asked when Kyosuke returned to his desk."""
text19887;"""Catherine."""
text19888;"""Right, Catherine. What else could it be…"""
text19889;"""Is she okay?"""
text19890;"""He was talking in an even more emotionless voice than normal."""
text19891;"""I think so. Hasn't she told you anything?"""
text19892;"""Hasn't told me about what?"""
text19893;"""About going back to the US."""
text19894;"""She's going back so soon after she just came to Japan?"""
text19895;"""He finally frowned."""
text19896;"""I'm not Katya's personal secretary. Just telling you what I heard from her."""
text19897;"""So you two talked?"""
text19898;"""Were we not meant to?"""
text19899;"""Michael looked at me as if I was someone he was seeing for the first time, someone he didn't know what to expect from, someone to be wary of."""
text19900;"""What? Catherine's not my problem anymore! In fact, she stopped being my problem a year and a half ago."""
text19901;"""Is that so?"""
text19902;"""So it is."""
text19903;"""Well, I see."""
text19904;"""He said, as if finishing a dull and pointless conversation."""
text19905;"""Thank you for letting me know."""
text19906;"""After Michael left, I swallowed hard and felt myself shrink inside."""
